Extracurricular_Hours_Per_Day,Social_Hours_Per_Day,Physical_Activity_Hours_Per_Day,GPA,Stress_Level,study_hours,sleep_hours,Academic Pressure,Financial Stress,Depression
3.6,5.3,0.9,2.99,Low,6,8,3.0,5.0,0
3.6,5.3,0.9,2.99,Low,6,8,5.0,4.0,1
3.6,5.3,0.9,2.99,Low,6,8,1.0,3.0,0
0.3,1.0,5.0,3.29,High,9,8,5.0,3.0,1
1.9,4.1,1.3,3.51,Moderate,7,9,5.0,3.0,1
1.9,4.1,1.3,3.51,Moderate,7,9,4.0,1.0,0
1.9,4.1,1.3,3.51,Moderate,7,9,4.0,1.0,1
2.9,0.7,4.0,3.12,Moderate,7,9,3.0,2.0,0
1.6,1.5,5.2,3.27,Moderate,7,8,4.0,3.0,1
1.6,1.5,5.2,3.27,Moderate,7,8,5.0,3.0,1
1.6,1.5,5.2,3.27,Moderate,7,8,4.0,5.0,1
2.7,1.3,5.2,2.94,Moderate,6,8,3.0,4.0,0
2.4,1.9,2.6,3.01,Moderate,8,9,1.0,4.0,0
0.9,2.5,6.0,3.38,High,9,6,3.0,1.0,1
0.9,2.5,6.0,3.38,High,9,6,3.0,5.0,1
0.9,2.5,6.0,3.38,High,9,6,3.0,2.0,0
2.2,1.0,4.5,3.06,Moderate,8,8,2.0,1.0,0
2.2,1.0,4.5,3.06,Moderate,8,8,2.0,1.0,1
1.2,2.3,3.2,3.74,High,9,8,3.0,5.0,0
1.2,2.3,3.2,3.74,High,9,8,3.0,3.0,1
1.2,2.3,3.2,3.74,High,9,8,4.0,3.0,0
1.1,4.5,5.7,2.93,High,7,6,1.0,2.0,1
1.1,4.5,5.7,2.93,High,7,6,5.0,2.0,1
2.4,2.5,5.7,2.77,Low,5,8,1.0,5.0,1
2.4,2.5,5.7,2.77,Low,5,8,4.0,3.0,1
0.2,3.0,6.0,2.83,Moderate,7,8,2.0,1.0,0
1.3,3.0,7.5,3.12,Moderate,6,6,4.0,4.0,1
1.3,3.0,7.5,3.12,Moderate,6,6,1.0,4.0,0
3.2,0.8,5.2,2.88,Low,6,9,2.0,3.0,0
3.2,0.8,5.2,2.88,Low,6,9,1.0,2.0,0
3.2,0.8,5.2,2.88,Low,6,9,4.0,3.0,1
3.2,0.8,5.2,2.88,Low,6,9,3.0,3.0,0
1.4,5.1,2.9,3.55,High,9,6,3.0,2.0,0
1.4,5.1,2.9,3.55,High,9,6,2.0,1.0,0
1.4,5.1,2.9,3.55,High,9,6,4.0,3.0,1
1.9,4.4,2.4,2.91,Moderate,8,8,4.0,5.0,0
1.9,4.4,2.4,2.91,Moderate,8,8,1.0,1.0,0
1.6,3.0,6.5,2.94,High,7,6,3.0,5.0,1
1.9,1.5,6.2,2.89,Low,6,9,3.0,2.0,0
1.9,1.5,6.2,2.89,Low,6,9,5.0,1.0,0
1.9,1.5,6.2,2.89,Low,6,9,3.0,3.0,1
2.8,1.8,3.2,3.44,High,8,8,3.0,5.0,1
2.8,1.8,3.2,3.44,High,8,8,1.0,2.0,0
2.8,1.8,3.2,3.44,High,8,8,2.0,3.0,0
2.8,1.8,3.2,3.44,High,8,8,5.0,4.0,1
2.8,1.8,3.2,3.44,High,8,8,2.0,4.0,1
2.8,1.8,3.2,3.44,High,8,8,3.0,2.0,1
2.8,1.8,3.2,3.44,High,8,8,3.0,4.0,1
2.8,1.8,3.2,3.44,High,8,8,1.0,2.0,0
0.2,5.1,1.2,3.46,High,10,8,5.0,5.0,1
0.2,5.1,1.2,3.46,High,10,8,4.0,5.0,1
0.2,5.1,1.2,3.46,High,10,8,2.0,4.0,1
0.2,5.1,1.2,3.46,High,10,8,3.0,4.0,1
0.2,5.1,1.2,3.46,High,10,8,5.0,5.0,1
3.3,2.4,1.5,3.36,Moderate,8,9,5.0,3.0,1
3.3,2.4,1.5,3.36,Moderate,8,9,4.0,3.0,1
0.5,0.0,5.5,3.7,High,10,8,3.0,4.0,1
0.5,0.0,5.5,3.7,High,10,8,3.0,3.0,1
0.5,0.0,5.5,3.7,High,10,8,4.0,5.0,1
0.5,0.0,5.5,3.7,High,10,8,3.0,1.0,1
0.5,0.0,5.5,3.7,High,10,8,2.0,1.0,0
0.5,0.0,5.5,3.7,High,10,8,2.0,5.0,1
0.5,0.0,5.5,3.7,High,10,8,4.0,5.0,0
0.5,0.0,5.5,3.7,High,10,8,2.0,4.0,0
0.5,0.0,5.5,3.7,High,10,8,3.0,3.0,1
0.5,0.0,5.5,3.7,High,10,8,1.0,3.0,0
0.5,0.0,5.5,3.7,High,10,8,1.0,5.0,0
0.5,0.0,5.5,3.7,High,10,8,2.0,4.0,1
0.5,0.0,5.5,3.7,High,10,8,2.0,2.0,1
0.5,0.0,5.5,3.7,High,10,8,2.0,5.0,1
0.5,0.0,5.5,3.7,High,10,8,2.0,1.0,0
0.5,0.0,5.5,3.7,High,10,8,2.0,1.0,0
2.8,2.4,1.1,3.24,High,9,9,5.0,3.0,1
2.8,2.4,1.1,3.24,High,9,9,2.0,1.0,0
2.8,2.4,1.1,3.24,High,9,9,3.0,2.0,1
2.8,2.4,1.1,3.24,High,9,9,5.0,1.0,1
3.0,2.6,1.5,3.29,High,9,8,5.0,3.0,1
2.5,5.4,0.1,3.4,High,8,8,1.0,3.0,1
2.5,5.4,0.1,3.4,High,8,8,3.0,5.0,1
2.5,5.4,0.1,3.4,High,8,8,2.0,4.0,1
3.3,3.6,3.2,3.22,High,8,6,2.0,1.0,0
3.3,3.6,3.2,3.22,High,8,6,4.0,3.0,1
3.3,3.6,3.2,3.22,High,8,6,3.0,4.0,1
3.3,3.6,3.2,3.22,High,8,6,3.0,2.0,0
3.3,3.6,3.2,3.22,High,8,6,5.0,3.0,1
3.3,3.6,3.2,3.22,High,8,6,4.0,2.0,1
3.3,3.6,3.2,3.22,High,8,6,1.0,2.0,1
3.3,3.6,3.2,3.22,High,8,6,1.0,3.0,0
3.3,3.6,3.2,3.22,High,8,6,4.0,2.0,1
3.3,3.6,3.2,3.22,High,8,6,3.0,5.0,1
3.3,3.6,3.2,3.22,High,8,6,5.0,5.0,1
3.3,3.6,3.2,3.22,High,8,6,3.0,4.0,1
3.3,3.6,3.2,3.22,High,8,6,4.0,5.0,1
3.3,3.6,3.2,3.22,High,8,6,1.0,2.0,0
3.3,3.6,3.2,3.22,High,8,6,5.0,3.0,1
3.3,3.6,3.2,3.22,High,8,6,4.0,5.0,1
0.7,5.9,3.8,2.93,High,8,6,1.0,5.0,0
2.7,3.9,3.5,2.78,Low,6,8,3.0,4.0,1
3.7,3.9,0.6,3.24,High,9,6,1.0,1.0,0
3.7,3.0,2.2,3.49,High,9,6,3.0,3.0,1
3.4,3.8,0.6,3.26,High,8,8,4.0,5.0,1
3.4,3.8,0.6,3.26,High,8,8,1.0,3.0,1
3.4,3.8,0.6,3.26,High,8,8,5.0,5.0,1
2.9,2.0,4.3,3.14,Moderate,7,8,1.0,2.0,1
2.9,2.0,4.3,3.14,Moderate,7,8,1.0,2.0,1
3.8,2.5,1.7,2.88,Moderate,7,9,4.0,1.0,0
3.8,2.5,1.7,2.88,Moderate,7,9,1.0,2.0,0
3.8,2.5,1.7,2.88,Moderate,7,9,1.0,2.0,0
3.9,5.6,3.2,2.88,High,6,6,3.0,3.0,1
1.7,1.9,3.6,3.46,High,9,8,5.0,3.0,0
1.7,1.9,3.6,3.46,High,9,8,3.0,4.0,0
2.3,3.5,4.2,2.8,Moderate,6,8,2.0,5.0,0
2.3,3.5,4.2,2.8,Moderate,6,8,1.0,2.0,0
2.3,3.5,4.2,2.8,Moderate,6,8,2.0,1.0,0
2.3,3.5,4.2,2.8,Moderate,6,8,2.0,2.0,0
2.3,3.5,4.2,2.8,Moderate,6,8,4.0,3.0,0
0.2,0.4,11.7,2.53,Low,5,6,2.0,3.0,0
3.4,1.3,5.1,2.74,Low,6,9,4.0,4.0,1
3.4,1.3,5.1,2.74,Low,6,9,1.0,3.0,0
3.4,1.3,5.1,2.74,Low,6,9,5.0,5.0,1
1.3,5.7,3.9,3.04,Low,5,8,4.0,1.0,0
1.9,3.0,5.3,3.4,Moderate,8,6,3.0,5.0,1
1.9,3.0,5.3,3.4,Moderate,8,6,3.0,4.0,0
1.9,3.0,5.3,3.4,Moderate,8,6,5.0,2.0,1
0.5,4.5,4.4,2.9,Low,5,9,4.0,5.0,1
0.5,4.5,4.4,2.9,Low,5,9,1.0,1.0,0
0.5,4.5,4.4,2.9,Low,5,9,5.0,4.0,1
0.5,4.5,4.4,2.9,Low,5,9,5.0,3.0,1
3.5,0.5,6.0,3.12,Moderate,8,6,3.0,4.0,1
3.5,0.5,6.0,3.12,Moderate,8,6,4.0,4.0,1
3.5,0.5,6.0,3.12,Moderate,8,6,3.0,3.0,1
1.9,5.9,1.6,3.41,Moderate,7,8,5.0,5.0,1
1.9,5.9,1.6,3.41,Moderate,7,8,5.0,1.0,1
1.9,5.9,1.6,3.41,Moderate,7,8,5.0,4.0,1
1.9,5.9,1.6,3.41,Moderate,7,8,3.0,3.0,1
3.4,0.7,0.8,3.6,High,10,9,1.0,2.0,0
3.4,0.7,0.8,3.6,High,10,9,5.0,1.0,0
3.8,4.1,1.4,2.93,High,8,6,1.0,5.0,0
3.2,0.0,6.8,2.8,Moderate,6,8,2.0,5.0,0
3.2,0.0,6.8,2.8,Moderate,6,8,1.0,2.0,0
3.2,0.0,6.8,2.8,Moderate,6,8,2.0,1.0,0
3.2,0.0,6.8,2.8,Moderate,6,8,2.0,2.0,0
3.2,0.0,6.8,2.8,Moderate,6,8,4.0,3.0,0
1.6,4.1,5.6,3.28,High,7,6,5.0,5.0,1
1.8,2.1,2.4,3.82,High,10,8,2.0,5.0,0
1.8,2.1,2.4,3.82,High,10,8,4.0,2.0,1
1.8,2.1,2.4,3.82,High,10,8,5.0,2.0,1
1.8,2.1,2.4,3.82,High,10,8,1.0,1.0,0
1.8,2.1,2.4,3.82,High,10,8,3.0,3.0,0
1.8,2.1,2.4,3.82,High,10,8,1.0,2.0,0
1.8,2.1,2.4,3.82,High,10,8,4.0,4.0,1
1.8,2.1,2.4,3.82,High,10,8,2.0,4.0,1
1.8,2.1,2.4,3.82,High,10,8,5.0,2.0,1
1.8,2.1,2.4,3.82,High,10,8,1.0,2.0,1
1.8,2.1,2.4,3.82,High,10,8,5.0,4.0,1
1.8,2.1,2.4,3.82,High,10,8,1.0,5.0,1
1.8,2.1,2.4,3.82,High,10,8,1.0,2.0,0
0.3,4.1,2.4,3.53,High,10,8,5.0,1.0,1
0.3,4.1,2.4,3.53,High,10,8,4.0,4.0,0
1.3,5.5,4.4,2.8,Low,5,8,3.0,1.0,0
1.3,5.5,4.4,2.8,Low,5,8,3.0,1.0,1
1.3,5.5,4.4,2.8,Low,5,8,4.0,4.0,1
1.3,5.5,4.4,2.8,Low,5,8,4.0,5.0,1
1.3,5.5,4.4,2.8,Low,5,8,4.0,2.0,1
1.8,1.4,2.5,3.43,High,10,9,3.0,2.0,1
1.8,1.4,2.5,3.43,High,10,9,3.0,5.0,1
1.8,1.4,2.5,3.43,High,10,9,5.0,4.0,1
1.8,1.4,2.5,3.43,High,10,9,5.0,2.0,1
0.4,4.1,6.9,3.01,Low,5,8,2.0,5.0,1
0.4,4.1,6.9,3.01,Low,5,8,5.0,5.0,1
0.4,4.1,6.9,3.01,Low,5,8,5.0,5.0,1
0.4,4.1,6.9,3.01,Low,5,8,1.0,5.0,1
0.4,4.1,6.9,3.01,Low,5,8,3.0,5.0,1
2.8,4.8,0.4,3.06,High,8,8,2.0,1.0,0
2.8,4.8,0.4,3.06,High,8,8,2.0,1.0,1
1.8,1.8,7.0,3.13,Moderate,7,6,1.0,2.0,0
1.8,1.8,7.0,3.13,Moderate,7,6,4.0,3.0,1
1.2,2.0,5.7,2.85,Moderate,6,9,4.0,3.0,1
1.2,2.0,5.7,2.85,Moderate,6,9,4.0,5.0,1
2.5,0.2,3.8,2.65,High,8,9,5.0,4.0,0
1.5,1.9,3.7,2.86,High,8,9,3.0,4.0,1
0.4,4.2,1.6,3.27,High,9,9,1.0,5.0,0
0.4,4.2,1.6,3.27,High,9,9,3.0,2.0,1
1.5,3.8,1.5,3.41,High,9,8,5.0,4.0,1
1.5,3.8,1.5,3.41,High,9,8,1.0,1.0,0
1.5,3.8,1.5,3.41,High,9,8,3.0,4.0,1
1.5,3.8,1.5,3.41,High,9,8,5.0,3.0,1
1.7,5.7,2.6,3.17,High,8,6,1.0,1.0,0
3.5,2.9,0.5,3.26,High,9,8,3.0,3.0,1
0.7,3.3,1.5,3.64,High,9,9,5.0,4.0,1
0.7,3.3,1.5,3.64,High,9,9,5.0,2.0,1
0.7,3.3,1.5,3.64,High,9,9,1.0,3.0,0
0.8,3.0,6.7,3.08,Moderate,7,6,1.0,4.0,1
0.8,3.0,6.7,3.08,Moderate,7,6,1.0,1.0,0
0.8,3.0,6.7,3.08,Moderate,7,6,1.0,5.0,0
1.6,1.3,3.2,2.9,High,8,9,2.0,3.0,0
1.6,1.3,3.2,2.9,High,8,9,2.0,5.0,1
1.6,1.3,3.2,2.9,High,8,9,5.0,2.0,1
1.6,3.2,7.2,2.98,Low,6,6,5.0,1.0,0
2.0,4.0,6.2,2.81,High,6,6,3.0,5.0,1
2.0,4.0,6.2,2.81,High,6,6,2.0,4.0,0
2.0,4.0,6.2,2.81,High,6,6,4.0,2.0,0
2.0,4.0,6.2,2.81,High,6,6,1.0,4.0,0
2.0,4.0,6.2,2.81,High,6,6,5.0,4.0,1
2.0,4.0,6.2,2.81,High,6,6,4.0,5.0,1
0.3,1.6,6.8,3.15,Moderate,7,8,2.0,2.0,0
0.3,1.6,6.8,3.15,Moderate,7,8,2.0,1.0,0
0.3,1.6,6.8,3.15,Moderate,7,8,5.0,2.0,1
0.3,1.6,6.8,3.15,Moderate,7,8,5.0,1.0,0
0.3,1.6,6.8,3.15,Moderate,7,8,2.0,3.0,1
3.1,4.1,0.7,3.76,High,10,6,3.0,2.0,1
3.1,4.1,0.7,3.76,High,10,6,3.0,1.0,0
3.1,4.1,0.7,3.76,High,10,6,3.0,1.0,0
3.1,4.1,0.7,3.76,High,10,6,2.0,1.0,0
3.1,4.1,0.7,3.76,High,10,6,5.0,4.0,1
3.1,4.1,0.7,3.76,High,10,6,1.0,1.0,0
3.1,4.1,0.7,3.76,High,10,6,4.0,4.0,1
3.1,4.1,0.7,3.76,High,10,6,2.0,1.0,0
3.1,4.1,0.7,3.76,High,10,6,3.0,3.0,1
3.1,4.1,0.7,3.76,High,10,6,1.0,4.0,1
3.1,4.1,0.7,3.76,High,10,6,3.0,4.0,1
3.1,4.1,0.7,3.76,High,10,6,3.0,5.0,1
3.1,4.1,0.7,3.76,High,10,6,3.0,4.0,1
3.1,4.1,0.7,3.76,High,10,6,4.0,4.0,1
3.1,4.1,0.7,3.76,High,10,6,4.0,2.0,1
1.2,1.4,6.3,3.18,Moderate,6,9,1.0,5.0,0
1.2,1.4,6.3,3.18,Moderate,6,9,2.0,3.0,0
1.4,0.1,5.8,3.23,High,8,8,1.0,4.0,1
1.4,0.1,5.8,3.23,High,8,8,5.0,2.0,1
1.4,0.1,5.8,3.23,High,8,8,2.0,4.0,1
1.5,0.3,9.2,2.61,Low,6,8,3.0,1.0,0
1.9,2.6,3.8,3.13,High,8,8,1.0,5.0,1
1.9,2.6,3.8,3.13,High,8,8,1.0,3.0,0
1.9,2.6,3.8,3.13,High,8,8,2.0,5.0,0
1.9,2.6,3.8,3.13,High,8,8,3.0,4.0,0
0.9,4.2,1.5,3.62,High,10,8,3.0,4.0,1
0.9,4.2,1.5,3.62,High,10,8,1.0,4.0,1
0.9,4.2,1.5,3.62,High,10,8,2.0,5.0,1
0.9,4.2,1.5,3.62,High,10,8,3.0,3.0,1
0.9,4.2,1.5,3.62,High,10,8,4.0,5.0,1
0.9,4.2,1.5,3.62,High,10,8,5.0,4.0,1
0.9,4.2,1.5,3.62,High,10,8,2.0,3.0,1
0.9,4.2,1.5,3.62,High,10,8,1.0,5.0,1
0.6,3.2,6.1,3.0,Moderate,6,8,3.0,2.0,1
0.6,3.2,6.1,3.0,Moderate,6,8,3.0,4.0,1
1.8,4.6,2.3,2.98,Moderate,7,8,2.0,2.0,0
3.8,5.7,1.5,3.27,High,7,6,3.0,5.0,1
3.8,5.7,1.5,3.27,High,7,6,2.0,2.0,0
3.3,3.0,4.0,3.5,High,8,6,1.0,3.0,0
3.3,3.0,4.0,3.5,High,8,6,1.0,2.0,0
3.3,3.0,4.0,3.5,High,8,6,4.0,3.0,1
3.3,3.0,4.0,3.5,High,8,6,1.0,1.0,0
3.3,3.0,4.0,3.5,High,8,6,5.0,4.0,0
3.3,3.0,4.0,3.5,High,8,6,1.0,5.0,1
3.3,3.0,4.0,3.5,High,8,6,5.0,3.0,1
2.3,0.3,3.7,3.34,High,8,9,3.0,1.0,0
1.4,5.3,2.3,3.42,Moderate,7,8,1.0,3.0,1
2.2,0.8,8.9,2.89,High,6,6,5.0,4.0,1
2.2,0.8,8.9,2.89,High,6,6,1.0,4.0,0
0.2,4.6,5.0,2.88,Low,6,8,4.0,4.0,1
0.2,4.6,5.0,2.88,Low,6,8,4.0,3.0,1
2.9,1.5,5.1,3.17,Moderate,6,8,4.0,4.0,0
2.9,1.5,5.1,3.17,Moderate,6,8,2.0,2.0,0
2.9,1.5,5.1,3.17,Moderate,6,8,1.0,2.0,0
1.5,4.2,7.3,2.83,High,5,6,4.0,4.0,1
2.7,2.9,2.6,2.77,Moderate,7,9,1.0,3.0,1
1.0,0.2,8.7,3.27,Moderate,8,6,3.0,2.0,0
1.0,0.2,8.7,3.27,Moderate,8,6,5.0,5.0,1
1.0,0.2,8.7,3.27,Moderate,8,6,5.0,5.0,1
1.0,0.2,8.7,3.27,Moderate,8,6,3.0,1.0,0
1.0,0.2,8.7,3.27,Moderate,8,6,3.0,1.0,1
1.0,0.2,8.7,3.27,Moderate,8,6,3.0,4.0,1
2.2,4.5,4.0,3.34,Moderate,7,6,4.0,3.0,1
2.2,4.5,4.0,3.34,Moderate,7,6,3.0,2.0,0
3.4,1.4,7.0,2.48,Low,6,6,3.0,3.0,1
2.0,1.6,6.9,3.22,Moderate,7,6,3.0,3.0,1
2.0,1.6,6.9,3.22,Moderate,7,6,3.0,2.0,0
2.0,1.6,6.9,3.22,Moderate,7,6,1.0,3.0,0
2.0,1.6,6.9,3.22,Moderate,7,6,3.0,2.0,1
2.0,1.6,6.9,3.22,Moderate,7,6,1.0,1.0,0
2.0,1.6,6.9,3.22,Moderate,7,6,3.0,3.0,1
2.0,1.6,6.9,3.22,Moderate,7,6,5.0,4.0,1
2.0,1.6,6.9,3.22,Moderate,7,6,3.0,1.0,1
2.0,1.6,6.9,3.22,Moderate,7,6,2.0,3.0,0
2.0,1.6,6.9,3.22,Moderate,7,6,1.0,5.0,1
2.0,1.6,6.9,3.22,Moderate,7,6,4.0,4.0,1
2.0,1.6,6.9,3.22,Moderate,7,6,3.0,1.0,0
1.8,3.5,1.2,3.17,High,9,9,5.0,5.0,1
1.8,3.5,1.2,3.17,High,9,9,3.0,3.0,0
3.9,1.1,4.2,2.81,Low,6,9,5.0,3.0,1
3.9,1.1,4.2,2.81,Low,6,9,3.0,1.0,1
3.9,1.1,4.2,2.81,Low,6,9,3.0,4.0,0
2.4,0.1,4.4,3.51,High,9,8,5.0,1.0,1
2.4,0.1,4.4,3.51,High,9,8,5.0,5.0,1
2.4,0.1,4.4,3.51,High,9,8,3.0,3.0,1
2.4,0.1,4.4,3.51,High,9,8,3.0,3.0,1
2.4,0.1,4.4,3.51,High,9,8,4.0,5.0,1
0.1,4.1,5.5,2.47,Low,5,9,3.0,2.0,1
0.1,4.1,5.5,2.47,Low,5,9,3.0,4.0,1
4.0,3.5,4.3,2.88,Moderate,6,6,3.0,3.0,1
1.6,5.6,1.5,3.33,Moderate,7,8,3.0,3.0,1
0.8,0.1,10.2,2.86,Low,5,8,4.0,3.0,0
0.8,0.1,10.2,2.86,Low,5,8,3.0,4.0,1
0.8,0.1,10.2,2.86,Low,5,8,4.0,5.0,1
0.8,4.1,4.5,3.62,High,9,6,2.0,1.0,1
0.8,4.1,4.5,3.62,High,9,6,4.0,4.0,1
0.8,4.1,4.5,3.62,High,9,6,3.0,5.0,1
0.8,4.1,4.5,3.62,High,9,6,3.0,1.0,1
3.3,4.7,4.1,2.85,Low,6,6,2.0,4.0,0
3.0,0.9,3.5,3.52,High,8,8,4.0,4.0,1
3.0,0.9,3.5,3.52,High,8,8,3.0,3.0,1
2.1,3.7,1.9,3.1,Moderate,7,9,3.0,1.0,0
2.1,3.7,1.9,3.1,Moderate,7,9,2.0,1.0,0
3.6,6.0,1.6,2.99,High,7,6,3.0,5.0,1
3.2,2.9,0.0,3.38,High,9,9,4.0,2.0,1
3.2,2.9,0.0,3.38,High,9,9,5.0,3.0,1
3.2,2.9,0.0,3.38,High,9,9,4.0,4.0,1
3.2,2.9,0.0,3.38,High,9,9,1.0,1.0,0
3.2,2.9,0.0,3.38,High,9,9,5.0,1.0,0
3.2,2.9,0.0,3.38,High,9,9,1.0,2.0,1
2.8,2.4,6.7,2.9,High,6,6,2.0,1.0,0
2.8,2.4,6.7,2.9,High,6,6,3.0,5.0,1
2.8,2.4,6.7,2.9,High,6,6,3.0,2.0,1
2.8,2.4,6.7,2.9,High,6,6,3.0,4.0,1
2.8,2.4,6.7,2.9,High,6,6,4.0,5.0,1
2.8,2.4,6.7,2.9,High,6,6,2.0,1.0,0
2.0,5.6,0.2,3.4,Moderate,8,8,1.0,3.0,1
2.0,5.6,0.2,3.4,Moderate,8,8,3.0,5.0,1
2.0,5.6,0.2,3.4,Moderate,8,8,2.0,4.0,1
2.3,2.9,4.2,2.82,Low,5,9,5.0,2.0,1
2.3,2.9,4.2,2.82,Low,5,9,5.0,5.0,1
0.6,3.1,4.4,2.85,Moderate,7,9,3.0,3.0,1
0.6,3.1,4.4,2.85,Moderate,7,9,3.0,2.0,1
0.6,3.1,4.4,2.85,Moderate,7,9,5.0,5.0,1
0.6,3.1,4.4,2.85,Moderate,7,9,5.0,1.0,0
0.7,3.1,4.2,3.38,High,10,6,4.0,2.0,1
0.7,3.1,4.2,3.38,High,10,6,2.0,4.0,1
0.7,3.1,4.2,3.38,High,10,6,3.0,5.0,1
0.7,3.1,4.2,3.38,High,10,6,4.0,3.0,1
0.7,3.1,4.2,3.38,High,10,6,3.0,5.0,1
0.7,3.1,4.2,3.38,High,10,6,4.0,5.0,1
0.7,3.1,4.2,3.38,High,10,6,2.0,2.0,1
0.7,3.1,4.2,3.38,High,10,6,3.0,5.0,1
0.8,0.5,8.4,2.91,Moderate,6,8,3.0,3.0,1
0.8,0.5,8.4,2.91,Moderate,6,8,2.0,1.0,0
2.9,0.3,3.1,3.56,High,9,9,4.0,2.0,0
2.9,0.3,3.1,3.56,High,9,9,1.0,3.0,0
2.9,0.3,3.1,3.56,High,9,9,1.0,4.0,1
2.9,0.3,3.1,3.56,High,9,9,4.0,5.0,1
2.9,0.3,3.1,3.56,High,9,9,4.0,3.0,0
2.9,0.3,3.1,3.56,High,9,9,3.0,5.0,1
2.5,0.5,5.3,3.12,Moderate,8,8,2.0,1.0,1
2.5,0.5,5.3,3.12,Moderate,8,8,4.0,3.0,0
2.5,0.5,5.3,3.12,Moderate,8,8,3.0,5.0,1
4.0,3.2,0.4,2.95,Moderate,7,9,3.0,1.0,0
4.0,3.2,0.4,2.95,Moderate,7,9,3.0,4.0,0
4.0,3.2,0.4,2.95,Moderate,7,9,1.0,2.0,0
1.1,2.6,6.0,2.83,Moderate,7,8,2.0,1.0,0
3.0,0.9,3.1,3.1,High,9,8,2.0,5.0,0
0.4,0.8,5.5,3.22,High,9,9,4.0,4.0,1
0.4,0.8,5.5,3.22,High,9,9,1.0,5.0,0
0.4,0.8,5.5,3.22,High,9,9,1.0,4.0,0
0.4,0.8,5.5,3.22,High,9,9,3.0,4.0,1
0.4,0.8,5.5,3.22,High,9,9,1.0,5.0,1
0.4,0.8,5.5,3.22,High,9,9,1.0,1.0,0
0.4,0.8,5.5,3.22,High,9,9,2.0,2.0,0
0.4,0.8,5.5,3.22,High,9,9,4.0,5.0,1
0.4,0.8,5.5,3.22,High,9,9,4.0,5.0,1
0.4,0.8,5.5,3.22,High,9,9,4.0,4.0,1
0.4,0.8,5.5,3.22,High,9,9,5.0,3.0,0
0.4,0.8,5.5,3.22,High,9,9,4.0,2.0,1
1.3,3.6,6.3,2.94,High,7,6,3.0,5.0,1
1.6,2.5,2.8,3.7,High,10,8,3.0,4.0,1
1.6,2.5,2.8,3.7,High,10,8,3.0,3.0,1
1.6,2.5,2.8,3.7,High,10,8,4.0,5.0,1
1.6,2.5,2.8,3.7,High,10,8,3.0,1.0,1
1.6,2.5,2.8,3.7,High,10,8,2.0,1.0,0
1.6,2.5,2.8,3.7,High,10,8,2.0,5.0,1
1.6,2.5,2.8,3.7,High,10,8,4.0,5.0,0
1.6,2.5,2.8,3.7,High,10,8,2.0,4.0,0
1.6,2.5,2.8,3.7,High,10,8,3.0,3.0,1
1.6,2.5,2.8,3.7,High,10,8,1.0,3.0,0
1.6,2.5,2.8,3.7,High,10,8,1.0,5.0,0
1.6,2.5,2.8,3.7,High,10,8,2.0,4.0,1
1.6,2.5,2.8,3.7,High,10,8,2.0,2.0,1
1.6,2.5,2.8,3.7,High,10,8,2.0,5.0,1
1.6,2.5,2.8,3.7,High,10,8,2.0,1.0,0
1.6,2.5,2.8,3.7,High,10,8,2.0,1.0,0
3.1,1.9,4.2,2.79,Moderate,7,8,1.0,1.0,0
2.6,4.5,2.8,2.94,Low,6,8,3.0,4.0,0
1.1,2.7,4.3,3.68,High,10,6,3.0,5.0,1
1.1,2.7,4.3,3.68,High,10,6,3.0,5.0,1
1.1,2.7,4.3,3.68,High,10,6,1.0,3.0,0
1.1,2.7,4.3,3.68,High,10,6,1.0,1.0,0
1.1,2.7,4.3,3.68,High,10,6,1.0,4.0,1
1.1,2.7,4.3,3.68,High,10,6,1.0,5.0,1
1.1,2.7,4.3,3.68,High,10,6,4.0,2.0,0
1.1,2.7,4.3,3.68,High,10,6,1.0,5.0,1
1.1,2.7,4.3,3.68,High,10,6,3.0,4.0,1
1.1,2.7,4.3,3.68,High,10,6,5.0,5.0,1
1.1,2.7,4.3,3.68,High,10,6,3.0,5.0,1
1.1,2.7,4.3,3.68,High,10,6,1.0,2.0,0
1.1,2.7,4.3,3.68,High,10,6,3.0,3.0,0
2.4,2.5,5.3,3.21,Low,5,9,5.0,1.0,1
1.5,4.0,1.5,3.29,High,9,8,5.0,3.0,1
0.1,3.0,6.1,2.99,Moderate,6,8,3.0,5.0,0
0.1,3.0,6.1,2.99,Moderate,6,8,5.0,4.0,1
0.1,3.0,6.1,2.99,Moderate,6,8,1.0,3.0,0
1.6,3.7,1.0,3.46,High,10,8,5.0,5.0,1
1.6,3.7,1.0,3.46,High,10,8,4.0,5.0,1
1.6,3.7,1.0,3.46,High,10,8,2.0,4.0,1
1.6,3.7,1.0,3.46,High,10,8,3.0,4.0,1
1.6,3.7,1.0,3.46,High,10,8,5.0,5.0,1
0.2,2.5,5.9,2.81,Moderate,6,9,5.0,3.0,1
0.2,2.5,5.9,2.81,Moderate,6,9,3.0,1.0,1
0.2,2.5,5.9,2.81,Moderate,6,9,3.0,4.0,0
3.3,2.1,1.3,3.28,High,10,8,5.0,1.0,1
3.3,2.1,1.3,3.28,High,10,8,4.0,4.0,1
3.3,2.1,1.3,3.28,High,10,8,3.0,4.0,1
1.0,0.4,9.1,3.06,High,8,6,3.0,4.0,1
1.0,0.4,9.1,3.06,High,8,6,2.0,5.0,0
1.0,0.4,9.1,3.06,High,8,6,2.0,5.0,1
